,Date,PageViews,Rank,Reach
264,2020-09-19,"{'PerMillion': '5', 'PerUser': '1.00'}",6751,{'PerMillion': '100'}
265,2020-09-20,"{'PerMillion': '8.3', 'PerUser': '2.00'}",5619,{'PerMillion': '100'}
266,2020-09-21,"{'PerMillion': '4.6', 'PerUser': '2.00'}",8115,{'PerMillion': '94'}
267,2020-09-22,"{'PerMillion': '9.6', 'PerUser': '3.00'}",4831,{'PerMillion': '130'}
268,2020-09-23,"{'PerMillion': '8.1', 'PerUser': '3.00'}",6137,{'PerMillion': '110'}
269,2020-09-24,"{'PerMillion': '7.8', 'PerUser': '2.40'}",5074,{'PerMillion': '140'}
270,2020-09-25,"{'PerMillion': '4.6', 'PerUser': '2.40'}",9125,{'PerMillion': '80'}
271,2020-09-26,"{'PerMillion': '5.8', 'PerUser': '3.00'}",8297,{'PerMillion': '80'}
272,2020-09-27,"{'PerMillion': '4.3', 'PerUser': '2.00'}",9118,{'PerMillion': '90'}
273,2020-09-28,"{'PerMillion': '9.3', 'PerUser': '3.00'}",5398,{'PerMillion': '120'}
274,2020-09-29,"{'PerMillion': '5.6', 'PerUser': '2.10'}",6641,{'PerMillion': '110'}
275,2020-09-30,"{'PerMillion': '8.4', 'PerUser': '2.50'}",4853,{'PerMillion': '140'}
276,2020-10-01,"{'PerMillion': '5.7', 'PerUser': '2.30'}",7140,{'PerMillion': '100'}
277,2020-10-02,"{'PerMillion': '5.6', 'PerUser': '2.40'}",7683,{'PerMillion': '95'}
278,2020-10-03,"{'PerMillion': '4', 'PerUser': '2.00'}",10609,{'PerMillion': '70'}
279,2020-10-04,"{'PerMillion': '4', 'PerUser': '1.80'}",9807,{'PerMillion': '82'}
280,2020-10-05,"{'PerMillion': '4.8', 'PerUser': '2.60'}",9122,{'PerMillion': '82'}
281,2020-10-06,"{'PerMillion': '7.3', 'PerUser': '2.00'}",4708,{'PerMillion': '160'}
282,2020-10-07,"{'PerMillion': '5.3', 'PerUser': '2.00'}",6914,{'PerMillion': '110'}
283,2020-10-08,"{'PerMillion': '7.4', 'PerUser': '2.70'}",5994,{'PerMillion': '120'}
284,2020-10-09,"{'PerMillion': '2.4', 'PerUser': '1.70'}",14953,{'PerMillion': '60'}
285,2020-10-10,"{'PerMillion': '4.3', 'PerUser': '2.00'}",8727,{'PerMillion': '100'}
286,2020-10-11,"{'PerMillion': '7.2', 'PerUser': '2.00'}",6013,{'PerMillion': '100'}
287,2020-10-12,"{'PerMillion': '7.3', 'PerUser': '2.80'}",5986,{'PerMillion': '120'}
288,2020-10-13,"{'PerMillion': '4.6', 'PerUser': '2.50'}",9109,{'PerMillion': '84'}
289,2020-10-14,"{'PerMillion': '4.7', 'PerUser': '2.00'}",7377,{'PerMillion': '110'}
290,2020-10-15,"{'PerMillion': '6.4', 'PerUser': '3.00'}",6699,{'PerMillion': '100'}
291,2020-10-16,"{'PerMillion': '5.9', 'PerUser': '2.00'}",6216,{'PerMillion': '120'}
292,2020-10-17,"{'PerMillion': '5.1', 'PerUser': '2.00'}",9464,{'PerMillion': '80'}
293,2020-10-18,"{'PerMillion': '2.6', 'PerUser': '2.00'}",17862,{'PerMillion': '53'}
294,2020-10-19,"{'PerMillion': '3.7', 'PerUser': '2.60'}",12015,{'PerMillion': '65'}
295,2020-10-20,"{'PerMillion': '6.4', 'PerUser': '4.00'}",8752,{'PerMillion': '78'}
296,2020-10-21,"{'PerMillion': '5', 'PerUser': '2.00'}",8077,{'PerMillion': '96'}
297,2020-10-22,"{'PerMillion': '8.1', 'PerUser': '3.10'}",5844,{'PerMillion': '110'}
298,2020-10-23,"{'PerMillion': '5.2', 'PerUser': '2.60'}",8547,{'PerMillion': '87'}
299,2020-10-24,"{'PerMillion': '4.5', 'PerUser': '2.80'}",12261,{'PerMillion': '60'}
300,2020-10-25,"{'PerMillion': '5.5', 'PerUser': '3.20'}",10978,{'PerMillion': '63'}
301,2020-10-26,"{'PerMillion': '4.4', 'PerUser': '2.00'}",8426,{'PerMillion': '98'}
302,2020-10-27,"{'PerMillion': '9.1', 'PerUser': '3.00'}",5125,{'PerMillion': '100'}
303,2020-10-28,"{'PerMillion': '5.5', 'PerUser': '2.50'}",7622,{'PerMillion': '98'}
304,2020-10-29,"{'PerMillion': '5.8', 'PerUser': '2.50'}",7169,{'PerMillion': '110'}
305,2020-10-30,"{'PerMillion': '14', 'PerUser': '5.00'}",4926,{'PerMillion': '100'}
306,2020-10-31,"{'PerMillion': '7.9', 'PerUser': '2.00'}",5503,{'PerMillion': '100'}
307,2020-11-01,"{'PerMillion': '7.5', 'PerUser': '3.00'}",7404,{'PerMillion': '90'}
308,2020-11-02,"{'PerMillion': '4.3', 'PerUser': '2.60'}",10445,{'PerMillion': '76'}
309,2020-11-03,"{'PerMillion': '4.6', 'PerUser': '1.90'}",7679,{'PerMillion': '110'}
310,2020-11-04,"{'PerMillion': '4.5', 'PerUser': '2.00'}",7008,{'PerMillion': '100'}
311,2020-11-05,"{'PerMillion': '4.5', 'PerUser': '2.50'}",9885,{'PerMillion': '77'}
312,2020-11-06,"{'PerMillion': '4.3', 'PerUser': '1.70'}",7773,{'PerMillion': '110'}
313,2020-11-07,"{'PerMillion': '7.2', 'PerUser': '4.00'}",8810,{'PerMillion': '70'}
314,2020-11-08,"{'PerMillion': '10', 'PerUser': '3.00'}",4811,{'PerMillion': '140'}
315,2020-11-09,"{'PerMillion': '5', 'PerUser': '1.90'}",7106,{'PerMillion': '120'}
316,2020-11-10,"{'PerMillion': '9.3', 'PerUser': '3.30'}",5294,{'PerMillion': '130'}
317,2020-11-11,"{'PerMillion': '3.8', 'PerUser': '2.60'}",12217,{'PerMillion': '65'}
318,2020-11-12,"{'PerMillion': '4.1', 'PerUser': '2.10'}",9621,{'PerMillion': '86'}
319,2020-11-13,"{'PerMillion': '9.7', 'PerUser': '3.00'}",5006,{'PerMillion': '130'}
320,2020-11-14,"{'PerMillion': '5', 'PerUser': '2.00'}",7378,{'PerMillion': '110'}
321,2020-11-15,"{'PerMillion': '8.2', 'PerUser': '3.00'}",5859,{'PerMillion': '120'}
322,2020-11-16,"{'PerMillion': '2.7', 'PerUser': '1.90'}",13866,{'PerMillion': '65'}
323,2020-11-17,"{'PerMillion': '6.5', 'PerUser': '3.00'}",6919,{'PerMillion': '110'}
324,2020-11-18,"{'PerMillion': '6.2', 'PerUser': '2.50'}",6798,{'PerMillion': '110'}
325,2020-11-19,"{'PerMillion': '7.5', 'PerUser': '3.30'}",6839,{'PerMillion': '100'}
326,2020-11-20,"{'PerMillion': '8.5', 'PerUser': '3.00'}",5748,{'PerMillion': '120'}
327,2020-11-21,"{'PerMillion': '16', 'PerUser': '5.00'}",4457,{'PerMillion': '130'}
328,2020-11-22,"{'PerMillion': '6.9', 'PerUser': '2.00'}",6245,{'PerMillion': '100'}
329,2020-11-23,"{'PerMillion': '9.3', 'PerUser': '2.50'}",4342,{'PerMillion': '170'}
330,2020-11-24,"{'PerMillion': '15', 'PerUser': '4.70'}",3966,{'PerMillion': '150'}
331,2020-11-25,"{'PerMillion': '8.2', 'PerUser': '3.10'}",5513,{'PerMillion': '120'}
332,2020-11-26,"{'PerMillion': '3.3', 'PerUser': '2.60'}",14558,{'PerMillion': '55'}
333,2020-11-27,"{'PerMillion': '5.8', 'PerUser': '2.00'}",6567,{'PerMillion': '120'}
334,2020-11-28,"{'PerMillion': '7.7', 'PerUser': '3.00'}",6517,{'PerMillion': '100'}
335,2020-11-29,"{'PerMillion': '8.9', 'PerUser': '3.00'}",5536,{'PerMillion': '100'}
336,2020-11-30,"{'PerMillion': '7.2', 'PerUser': '3.10'}",6734,{'PerMillion': '110'}
337,2020-12-01,"{'PerMillion': '2.4', 'PerUser': '3.00'}",22894,{'PerMillion': '40'}
338,2020-12-02,"{'PerMillion': '8.2', 'PerUser': '3.50'}",6599,{'PerMillion': '100'}
339,2020-12-03,"{'PerMillion': '9.3', 'PerUser': '2.70'}",4506,{'PerMillion': '150'}
340,2020-12-04,"{'PerMillion': '6.7', 'PerUser': '2.20'}",5804,{'PerMillion': '130'}
341,2020-12-05,"{'PerMillion': '8.3', 'PerUser': '3.00'}",6891,{'PerMillion': '100'}
342,2020-12-06,"{'PerMillion': '10', 'PerUser': '5.40'}",8427,{'PerMillion': '71'}
343,2020-12-07,"{'PerMillion': '9.8', 'PerUser': '2.80'}",4497,{'PerMillion': '160'}
344,2020-12-08,"{'PerMillion': '9', 'PerUser': '4.60'}",7319,{'PerMillion': '90'}
345,2020-12-09,"{'PerMillion': '7.5', 'PerUser': '2.80'}",5912,{'PerMillion': '120'}
346,2020-12-10,"{'PerMillion': '6.1', 'PerUser': '2.70'}",7156,{'PerMillion': '100'}
347,2020-12-11,"{'PerMillion': '14', 'PerUser': '3.50'}",3496,{'PerMillion': '180'}
348,2020-12-12,"{'PerMillion': '8.4', 'PerUser': '4.10'}",8092,{'PerMillion': '79'}
349,2020-12-13,"{'PerMillion': '4.4', 'PerUser': '3.10'}",14631,{'PerMillion': '53'}
350,2020-12-14,"{'PerMillion': '3.2', 'PerUser': '2.50'}",14478,{'PerMillion': '57'}
351,2020-12-15,"{'PerMillion': '11', 'PerUser': '3.30'}",4258,{'PerMillion': '150'}
352,2020-12-16,"{'PerMillion': '15', 'PerUser': '3.50'}",3291,{'PerMillion': '190'}
353,2020-12-17,"{'PerMillion': '12', 'PerUser': '4.80'}",5639,{'PerMillion': '110'}
354,2020-12-18,"{'PerMillion': '8.6', 'PerUser': '3.20'}",5892,{'PerMillion': '110'}
355,2020-12-19,"{'PerMillion': '10', 'PerUser': '2.60'}",4719,{'PerMillion': '140'}
356,2020-12-20,"{'PerMillion': '4.3', 'PerUser': '2.30'}",11620,{'PerMillion': '68'}
357,2020-12-21,"{'PerMillion': '9.3', 'PerUser': '3.60'}",5975,{'PerMillion': '110'}
358,2020-12-22,"{'PerMillion': '6.8', 'PerUser': '2.80'}",6962,{'PerMillion': '100'}
359,2020-12-23,"{'PerMillion': '5.4', 'PerUser': '2.60'}",8694,{'PerMillion': '90'}
360,2020-12-24,"{'PerMillion': '10', 'PerUser': '3.80'}",6073,{'PerMillion': '100'}
361,2020-12-25,"{'PerMillion': '7.7', 'PerUser': '3.00'}",7481,{'PerMillion': '95'}
362,2020-12-26,"{'PerMillion': '6.6', 'PerUser': '2.00'}",6683,{'PerMillion': '100'}
363,2020-12-27,"{'PerMillion': '9.8', 'PerUser': '2.80'}",5213,{'PerMillion': '140'}
364,2020-12-28,"{'PerMillion': '7.8', 'PerUser': '2.00'}",4581,{'PerMillion': '170'}
365,2020-12-29,"{'PerMillion': '5.8', 'PerUser': '2.00'}",6381,{'PerMillion': '130'}
366,2020-12-30,"{'PerMillion': '4.9', 'PerUser': '4.00'}",13705,{'PerMillion': '50'}
367,2020-12-31,"{'PerMillion': '11', 'PerUser': '3.00'}",5180,{'PerMillion': '130'}
368,2021-01-01,"{'PerMillion': '9.2', 'PerUser': '3.00'}",6506,{'PerMillion': '100'}
369,2021-01-02,"{'PerMillion': '1', 'PerUser': '2.00'}",48409,{'PerMillion': '20'}
370,2021-01-03,"{'PerMillion': '7.6', 'PerUser': '2.00'}",4509,{'PerMillion': '180'}
371,2021-01-04,"{'PerMillion': '11', 'PerUser': '4.00'}",5055,{'PerMillion': '130'}
372,2021-01-05,"{'PerMillion': '5.3', 'PerUser': '2.10'}",7427,{'PerMillion': '110'}
373,2021-01-06,"{'PerMillion': '4.7', 'PerUser': '3.00'}",11418,{'PerMillion': '69'}
374,2021-01-07,"{'PerMillion': '7.4', 'PerUser': '2.90'}",6490,{'PerMillion': '110'}
375,2021-01-08,"{'PerMillion': '5.6', 'PerUser': '2.20'}",7117,{'PerMillion': '120'}
376,2021-01-09,"{'PerMillion': '8.1', 'PerUser': '3.00'}",6427,{'PerMillion': '100'}
377,2021-01-10,"{'PerMillion': '10', 'PerUser': '3.00'}",4744,{'PerMillion': '100'}
378,2021-01-11,"{'PerMillion': '5', 'PerUser': '2.00'}",7764,{'PerMillion': '110'}
379,2021-01-12,"{'PerMillion': '6.4', 'PerUser': '2.80'}",7210,{'PerMillion': '110'}
380,2021-01-13,"{'PerMillion': '5.3', 'PerUser': '2.00'}",5712,{'PerMillion': '200'}
381,2021-01-14,"{'PerMillion': '7.4', 'PerUser': '2.00'}",5703,{'PerMillion': '130'}
382,2021-01-15,"{'PerMillion': '6.4', 'PerUser': '2.40'}",6569,{'PerMillion': '120'}
383,2021-01-16,"{'PerMillion': '2.1', 'PerUser': '2.00'}",21741,{'PerMillion': '50'}
384,2021-01-17,"{'PerMillion': '4.7', 'PerUser': '2.20'}",10862,{'PerMillion': '82'}
385,2021-01-18,"{'PerMillion': '7.1', 'PerUser': '2.00'}",4710,{'PerMillion': '200'}
386,2021-01-19,"{'PerMillion': '5.6', 'PerUser': '3.00'}",8925,{'PerMillion': '88'}
387,2021-01-20,"{'PerMillion': '4', 'PerUser': '2.00'}",8675,{'PerMillion': '100'}
388,2021-01-21,"{'PerMillion': '4.8', 'PerUser': '2.40'}",9253,{'PerMillion': '91'}
389,2021-01-22,"{'PerMillion': '4', 'PerUser': '2.40'}",11547,{'PerMillion': '75'}
390,2021-01-23,"{'PerMillion': '4.9', 'PerUser': '2.30'}",9608,{'PerMillion': '86'}
391,2021-01-24,"{'PerMillion': '4', 'PerUser': '2.00'}",11505,{'PerMillion': '80'}
392,2021-01-25,"{'PerMillion': '4.5', 'PerUser': '2.70'}",10548,{'PerMillion': '77'}
393,2021-01-26,"{'PerMillion': '3.7', 'PerUser': '2.00'}",10936,{'PerMillion': '82'}
394,2021-01-27,"{'PerMillion': '6', 'PerUser': '2.60'}",7483,{'PerMillion': '110'}
395,2021-01-28,"{'PerMillion': '5.2', 'PerUser': '2.60'}",8951,{'PerMillion': '91'}
396,2021-01-29,"{'PerMillion': '5.7', 'PerUser': '2.50'}",7879,{'PerMillion': '100'}
397,2021-01-30,"{'PerMillion': '3.2', 'PerUser': '2.00'}",16472,{'PerMillion': '56'}
398,2021-01-31,"{'PerMillion': '6.8', 'PerUser': '2.80'}",7827,{'PerMillion': '98'}
399,2021-02-01,"{'PerMillion': '3.9', 'PerUser': '2.30'}",11150,{'PerMillion': '79'}
400,2021-02-02,"{'PerMillion': '3.3', 'PerUser': '1.80'}",11142,{'PerMillion': '86'}
401,2021-02-03,"{'PerMillion': '7.1', 'PerUser': '3.00'}",6826,{'PerMillion': '110'}
402,2021-02-04,"{'PerMillion': '16', 'PerUser': '4.00'}",3328,{'PerMillion': '200'}
403,2021-02-05,"{'PerMillion': '4', 'PerUser': '1.00'}",7486,{'PerMillion': '100'}
404,2021-02-06,"{'PerMillion': '6.5', 'PerUser': '3.10'}",9330,{'PerMillion': '82'}
405,2021-02-07,"{'PerMillion': '4.6', 'PerUser': '3.00'}",12199,{'PerMillion': '70'}
406,2021-02-08,"{'PerMillion': '5.7', 'PerUser': '2.60'}",7890,{'PerMillion': '100'}
407,2021-02-09,"{'PerMillion': '4.3', 'PerUser': '2.00'}",8969,{'PerMillion': '99'}
408,2021-02-10,"{'PerMillion': '4.6', 'PerUser': '2.40'}",9624,{'PerMillion': '87'}
409,2021-02-11,"{'PerMillion': '3.4', 'PerUser': '2.20'}",14181,{'PerMillion': '68'}
410,2021-02-12,"{'PerMillion': '15', 'PerUser': '4.00'}",3651,{'PerMillion': '200'}
411,2021-02-13,"{'PerMillion': '3.6', 'PerUser': '2.10'}",12101,{'PerMillion': '75'}
412,2021-02-14,"{'PerMillion': '8.2', 'PerUser': '3.50'}",7706,{'PerMillion': '92'}
413,2021-02-15,"{'PerMillion': '6.3', 'PerUser': '2.70'}",7208,{'PerMillion': '110'}
414,2021-02-16,"{'PerMillion': '22', 'PerUser': '4.00'}",2610,{'PerMillion': '200'}
415,2021-02-17,"{'PerMillion': '5.5', 'PerUser': '2.50'}",8133,{'PerMillion': '100'}
416,2021-02-18,"{'PerMillion': '5.2', 'PerUser': '2.00'}",6438,{'PerMillion': '100'}
417,2021-02-19,"{'PerMillion': '4.1', 'PerUser': '2.20'}",10387,{'PerMillion': '85'}
418,2021-02-20,"{'PerMillion': '7.3', 'PerUser': '3.00'}",6910,{'PerMillion': '110'}
419,2021-02-21,"{'PerMillion': '6.7', 'PerUser': '3.00'}",8038,{'PerMillion': '90'}
420,2021-02-22,"{'PerMillion': '5.7', 'PerUser': '1.00'}",4985,{'PerMillion': '200'}
421,2021-02-23,"{'PerMillion': '5.3', 'PerUser': '2.30'}",8000,{'PerMillion': '110'}
422,2021-02-24,"{'PerMillion': '8.9', 'PerUser': '2.40'}",4294,{'PerMillion': '170'}
423,2021-02-25,"{'PerMillion': '6.2', 'PerUser': '3.20'}",8752,{'PerMillion': '88'}
424,2021-02-26,"{'PerMillion': '6.3', 'PerUser': '2.00'}",5614,{'PerMillion': '140'}
425,2021-02-27,"{'PerMillion': '5.5', 'PerUser': '2.00'}",8077,{'PerMillion': '100'}
426,2021-02-28,"{'PerMillion': '5.1', 'PerUser': '2.40'}",10126,{'PerMillion': '86'}
427,2021-03-01,"{'PerMillion': '7.3', 'PerUser': '3.30'}",7240,{'PerMillion': '100'}
428,2021-03-02,"{'PerMillion': '8.5', 'PerUser': '3.00'}",5620,{'PerMillion': '100'}
429,2021-03-03,"{'PerMillion': '9.3', 'PerUser': '3.60'}",5898,{'PerMillion': '120'}
430,2021-03-04,"{'PerMillion': '11', 'PerUser': '2.80'}",3910,{'PerMillion': '180'}
431,2021-03-05,"{'PerMillion': '5.8', 'PerUser': '2.70'}",8434,{'PerMillion': '95'}
432,2021-03-06,"{'PerMillion': '6', 'PerUser': '3.30'}",11254,{'PerMillion': '71'}
433,2021-03-07,"{'PerMillion': '7.3', 'PerUser': '2.50'}",6634,{'PerMillion': '120'}
434,2021-03-08,"{'PerMillion': '23', 'PerUser': '10.00'}",4920,{'PerMillion': '110'}
435,2021-03-09,"{'PerMillion': '7', 'PerUser': '2.50'}",6111,{'PerMillion': '130'}
436,2021-03-10,"{'PerMillion': '8.3', 'PerUser': '2.80'}",5384,{'PerMillion': '140'}
437,2021-03-11,"{'PerMillion': '17', 'PerUser': '4.10'}",3241,{'PerMillion': '190'}
438,2021-03-12,"{'PerMillion': '31', 'PerUser': '6.30'}",2333,{'PerMillion': '220'}
439,2021-03-13,"{'PerMillion': '5.9', 'PerUser': '2.70'}",9600,{'PerMillion': '85'}
440,2021-03-14,"{'PerMillion': '11', 'PerUser': '3.30'}",5029,{'PerMillion': '140'}
441,2021-03-15,"{'PerMillion': '16', 'PerUser': '6.30'}",4945,{'PerMillion': '120'}
442,2021-03-16,"{'PerMillion': '6', 'PerUser': '2.40'}",6865,{'PerMillion': '120'}
443,2021-03-17,"{'PerMillion': '14', 'PerUser': '4.30'}",4182,{'PerMillion': '150'}
444,2021-03-18,"{'PerMillion': '7.4', 'PerUser': '4.30'}",9144,{'PerMillion': '78'}
445,2021-03-19,"{'PerMillion': '11', 'PerUser': '3.10'}",4193,{'PerMillion': '160'}
446,2021-03-20,"{'PerMillion': '6.9', 'PerUser': '3.30'}",9206,{'PerMillion': '82'}
447,2021-03-21,"{'PerMillion': '13', 'PerUser': '4.00'}",5243,{'PerMillion': '120'}
448,2021-03-22,"{'PerMillion': '7', 'PerUser': '2.10'}",5186,{'PerMillion': '160'}
449,2021-03-23,"{'PerMillion': '8.6', 'PerUser': '2.00'}",4239,{'PerMillion': '200'}
450,2021-03-24,"{'PerMillion': '22', 'PerUser': '6.40'}",3521,{'PerMillion': '160'}
451,2021-03-25,"{'PerMillion': '6.9', 'PerUser': '3.00'}",7384,{'PerMillion': '100'}
452,2021-03-26,"{'PerMillion': '20', 'PerUser': '4.20'}",2788,{'PerMillion': '210'}
453,2021-03-27,"{'PerMillion': '8.2', 'PerUser': '3.00'}",7023,{'PerMillion': '100'}
454,2021-03-28,"{'PerMillion': '5.3', 'PerUser': '2.00'}",7121,{'PerMillion': '130'}
455,2021-03-29,"{'PerMillion': '7.4', 'PerUser': '2.60'}",6153,{'PerMillion': '130'}
456,2021-03-30,"{'PerMillion': '21', 'PerUser': '5.30'}",3269,{'PerMillion': '180'}
457,2021-03-31,"{'PerMillion': '6.3', 'PerUser': '3.00'}",8075,{'PerMillion': '98'}
458,2021-04-01,"{'PerMillion': '6.3', 'PerUser': '2.20'}",6597,{'PerMillion': '130'}
459,2021-04-02,"{'PerMillion': '15', 'PerUser': '5.00'}",4903,{'PerMillion': '130'}
460,2021-04-03,"{'PerMillion': '5', 'PerUser': '2.20'}",10143,{'PerMillion': '90'}
461,2021-04-04,"{'PerMillion': '7.3', 'PerUser': '2.90'}",7704,{'PerMillion': '99'}
462,2021-04-05,"{'PerMillion': '12', 'PerUser': '3.40'}",4093,{'PerMillion': '170'}
463,2021-04-06,"{'PerMillion': '9.4', 'PerUser': '3.00'}",5099,{'PerMillion': '150'}
464,2021-04-07,"{'PerMillion': '18', 'PerUser': '6.00'}",4120,{'PerMillion': '150'}
465,2021-04-08,"{'PerMillion': '6.2', 'PerUser': '2.00'}",6961,{'PerMillion': '120'}
466,2021-04-09,"{'PerMillion': '20', 'PerUser': '6.00'}",3712,{'PerMillion': '160'}
467,2021-04-10,"{'PerMillion': '3.2', 'PerUser': '1.90'}",14865,{'PerMillion': '69'}
468,2021-04-11,"{'PerMillion': '6.2', 'PerUser': '3.00'}",10213,{'PerMillion': '80'}
469,2021-04-12,"{'PerMillion': '24', 'PerUser': '6.30'}",3115,{'PerMillion': '180'}
470,2021-04-13,"{'PerMillion': '7.2', 'PerUser': '3.00'}",7835,{'PerMillion': '99'}
471,2021-04-14,"{'PerMillion': '2.7', 'PerUser': '1.60'}",14006,{'PerMillion': '78'}
472,2021-04-15,"{'PerMillion': '8.1', 'PerUser': '3.00'}",6122,{'PerMillion': '130'}
473,2021-04-16,"{'PerMillion': '8.2', 'PerUser': '3.20'}",6479,{'PerMillion': '110'}
474,2021-04-17,"{'PerMillion': '7.1', 'PerUser': '2.60'}",7112,{'PerMillion': '110'}
475,2021-04-18,"{'PerMillion': '8.2', 'PerUser': '3.90'}",8777,{'PerMillion': '83'}
476,2021-04-19,"{'PerMillion': '21', 'PerUser': '4.20'}",2532,{'PerMillion': '240'}
477,2021-04-20,"{'PerMillion': '5.5', 'PerUser': '2.10'}",7255,{'PerMillion': '120'}
478,2021-04-21,"{'PerMillion': '3.8', 'PerUser': '1.00'}",8365,{'PerMillion': '120'}
479,2021-04-22,"{'PerMillion': '9.7', 'PerUser': '4.30'}",6772,{'PerMillion': '100'}
480,2021-04-23,"{'PerMillion': '15', 'PerUser': '5.20'}",4927,{'PerMillion': '130'}
481,2021-04-24,"{'PerMillion': '6.2', 'PerUser': '1.90'}",6543,{'PerMillion': '130'}
482,2021-04-25,"{'PerMillion': '6.5', 'PerUser': '2.50'}",7806,{'PerMillion': '100'}
483,2021-04-26,"{'PerMillion': '4.7', 'PerUser': '2.60'}",10239,{'PerMillion': '83'}
484,2021-04-27,"{'PerMillion': '8.9', 'PerUser': '2.30'}",4517,{'PerMillion': '180'}
485,2021-04-28,"{'PerMillion': '28', 'PerUser': '5.60'}",2333,{'PerMillion': '230'}
486,2021-04-29,"{'PerMillion': '7.3', 'PerUser': '3.00'}",6359,{'PerMillion': '130'}
487,2021-04-30,"{'PerMillion': '6.2', 'PerUser': '2.60'}",7718,{'PerMillion': '100'}
488,2021-05-01,"{'PerMillion': '4.3', 'PerUser': '2.00'}",9390,{'PerMillion': '100'}
489,2021-05-02,"{'PerMillion': '13', 'PerUser': '2.00'}",3270,{'PerMillion': '200'}
490,2021-05-03,"{'PerMillion': '6.8', 'PerUser': '3.00'}",7258,{'PerMillion': '110'}
491,2021-05-04,"{'PerMillion': '6.6', 'PerUser': '2.00'}",5483,{'PerMillion': '150'}
492,2021-05-05,"{'PerMillion': '4.1', 'PerUser': '2.40'}",11824,{'PerMillion': '79'}
493,2021-05-06,"{'PerMillion': '30', 'PerUser': '7.00'}",2729,{'PerMillion': '200'}
494,2021-05-07,"{'PerMillion': '19', 'PerUser': '5.50'}",3648,{'PerMillion': '160'}
495,2021-05-08,"{'PerMillion': '14', 'PerUser': '5.00'}",5274,{'PerMillion': '120'}
496,2021-05-09,"{'PerMillion': '9.5', 'PerUser': '3.00'}",5639,{'PerMillion': '100'}
497,2021-05-10,"{'PerMillion': '8.9', 'PerUser': '2.50'}",4480,{'PerMillion': '170'}
498,2021-05-11,"{'PerMillion': '13', 'PerUser': '3.30'}",3521,{'PerMillion': '190'}
499,2021-05-12,"{'PerMillion': '6.8', 'PerUser': '2.40'}",6305,{'PerMillion': '130'}
500,2021-05-13,"{'PerMillion': '7.8', 'PerUser': '2.60'}",5909,{'PerMillion': '140'}
501,2021-05-14,"{'PerMillion': '17', 'PerUser': '5.50'}",4293,{'PerMillion': '140'}
502,2021-05-15,"{'PerMillion': '9.2', 'PerUser': '3.00'}",5226,{'PerMillion': '100'}
503,2021-05-16,"{'PerMillion': '6.7', 'PerUser': '2.00'}",6139,{'PerMillion': '100'}
504,2021-05-17,"{'PerMillion': '4.9', 'PerUser': '2.30'}",8759,{'PerMillion': '100'}
505,2021-05-18,"{'PerMillion': '13', 'PerUser': '3.70'}",4127,{'PerMillion': '160'}
506,2021-05-19,"{'PerMillion': '6.5', 'PerUser': '2.00'}",5767,{'PerMillion': '150'}
507,2021-05-20,"{'PerMillion': '4.6', 'PerUser': '2.00'}",8493,{'PerMillion': '110'}
508,2021-05-21,"{'PerMillion': '9.5', 'PerUser': '4.00'}",6483,{'PerMillion': '110'}
