,Date,PageViews,Rank,Reach
273,2020-09-28,"{'PerMillion': '72', 'PerUser': '2.60'}",425,{'PerMillion': '1200'}
274,2020-09-29,"{'PerMillion': '96', 'PerUser': '3.10'}",370,{'PerMillion': '1300'}
275,2020-09-30,"{'PerMillion': '64', 'PerUser': '2.50'}",489,{'PerMillion': '1100'}
276,2020-10-01,"{'PerMillion': '77', 'PerUser': '2.90'}",455,{'PerMillion': '1100'}
277,2020-10-02,"{'PerMillion': '99.3', 'PerUser': '3.80'}",425,{'PerMillion': '1100'}
278,2020-10-03,"{'PerMillion': '92', 'PerUser': '2.80'}",396,{'PerMillion': '1200'}
279,2020-10-04,"{'PerMillion': '140', 'PerUser': '3.70'}",316,{'PerMillion': '1400'}
280,2020-10-05,"{'PerMillion': '77', 'PerUser': '2.60'}",401,{'PerMillion': '1300'}
281,2020-10-06,"{'PerMillion': '85', 'PerUser': '3.10'}",427,{'PerMillion': '1200'}
282,2020-10-07,"{'PerMillion': '82', 'PerUser': '3.10'}",437,{'PerMillion': '1100'}
283,2020-10-08,"{'PerMillion': '88', 'PerUser': '3.00'}",400,{'PerMillion': '1200'}
284,2020-10-09,"{'PerMillion': '69', 'PerUser': '2.30'}",435,{'PerMillion': '1200'}
285,2020-10-10,"{'PerMillion': '99', 'PerUser': '3.00'}",376,{'PerMillion': '1200'}
286,2020-10-11,"{'PerMillion': '110', 'PerUser': '3.50'}",376,{'PerMillion': '1200'}
287,2020-10-12,"{'PerMillion': '86', 'PerUser': '3.20'}",423,{'PerMillion': '1200'}
288,2020-10-13,"{'PerMillion': '116', 'PerUser': '3.80'}",339,{'PerMillion': '1400'}
289,2020-10-14,"{'PerMillion': '79', 'PerUser': '2.80'}",428,{'PerMillion': '1200'}
290,2020-10-15,"{'PerMillion': '76.7', 'PerUser': '2.90'}",431,{'PerMillion': '1200'}
291,2020-10-16,"{'PerMillion': '84', 'PerUser': '3.10'}",432,{'PerMillion': '1100'}
292,2020-10-17,"{'PerMillion': '100', 'PerUser': '3.50'}",401,{'PerMillion': '1100'}
293,2020-10-18,"{'PerMillion': '93', 'PerUser': '2.80'}",397,{'PerMillion': '1300'}
294,2020-10-19,"{'PerMillion': '109', 'PerUser': '4.50'}",419,{'PerMillion': '1100'}
295,2020-10-20,"{'PerMillion': '90', 'PerUser': '3.10'}",386,{'PerMillion': '1300'}
296,2020-10-21,"{'PerMillion': '125', 'PerUser': '4.50'}",372,{'PerMillion': '1200'}
297,2020-10-22,"{'PerMillion': '81.9', 'PerUser': '3.20'}",437,{'PerMillion': '1100'}
298,2020-10-23,"{'PerMillion': '66', 'PerUser': '2.70'}",490,{'PerMillion': '1100'}
299,2020-10-24,"{'PerMillion': '95', 'PerUser': '3.30'}",442,{'PerMillion': '1100'}
300,2020-10-25,"{'PerMillion': '86', 'PerUser': '2.80'}",432,{'PerMillion': '1200'}
301,2020-10-26,"{'PerMillion': '95.7', 'PerUser': '3.40'}",393,{'PerMillion': '1200'}
302,2020-10-27,"{'PerMillion': '71', 'PerUser': '2.80'}",477,{'PerMillion': '1100'}
303,2020-10-28,"{'PerMillion': '82', 'PerUser': '3.30'}",443,{'PerMillion': '1100'}
304,2020-10-29,"{'PerMillion': '76', 'PerUser': '2.70'}",421,{'PerMillion': '1300'}
305,2020-10-30,"{'PerMillion': '89', 'PerUser': '3.20'}",408,{'PerMillion': '1200'}
306,2020-10-31,"{'PerMillion': '86', 'PerUser': '3.10'}",469,{'PerMillion': '1000'}
307,2020-11-01,"{'PerMillion': '130', 'PerUser': '3.80'}",348,{'PerMillion': '1300'}
308,2020-11-02,"{'PerMillion': '92', 'PerUser': '3.30'}",416,{'PerMillion': '1200'}
309,2020-11-03,"{'PerMillion': '77', 'PerUser': '3.00'}",458,{'PerMillion': '1100'}
310,2020-11-04,"{'PerMillion': '77', 'PerUser': '3.30'}",533,{'PerMillion': '1000'}
311,2020-11-05,"{'PerMillion': '76', 'PerUser': '3.30'}",523,{'PerMillion': '1000'}
312,2020-11-06,"{'PerMillion': '90', 'PerUser': '3.60'}",485,{'PerMillion': '1100'}
313,2020-11-07,"{'PerMillion': '91', 'PerUser': '3.00'}",445,{'PerMillion': '1200'}
314,2020-11-08,"{'PerMillion': '38', 'PerUser': '2.70'}",1147,{'PerMillion': '520'}
315,2020-11-09,"{'PerMillion': '82', 'PerUser': '2.80'}",419,{'PerMillion': '1300'}
316,2020-11-10,"{'PerMillion': '77', 'PerUser': '2.60'}",419,{'PerMillion': '1300'}
317,2020-11-11,"{'PerMillion': '79', 'PerUser': '2.90'}",426,{'PerMillion': '1200'}
318,2020-11-12,"{'PerMillion': '79', 'PerUser': '2.80'}",418,{'PerMillion': '1200'}
319,2020-11-13,"{'PerMillion': '93', 'PerUser': '3.30'}",422,{'PerMillion': '1200'}
320,2020-11-14,"{'PerMillion': '110', 'PerUser': '3.60'}",419,{'PerMillion': '1100'}
321,2020-11-15,"{'PerMillion': '110', 'PerUser': '3.50'}",392,{'PerMillion': '1200'}
322,2020-11-16,"{'PerMillion': '100', 'PerUser': '3.60'}",413,{'PerMillion': '1200'}
323,2020-11-17,"{'PerMillion': '103', 'PerUser': '4.30'}",435,{'PerMillion': '1100'}
324,2020-11-18,"{'PerMillion': '89.2', 'PerUser': '3.60'}",446,{'PerMillion': '1100'}
325,2020-11-19,"{'PerMillion': '66', 'PerUser': '2.60'}",494,{'PerMillion': '1100'}
326,2020-11-20,"{'PerMillion': '98', 'PerUser': '3.60'}",399,{'PerMillion': '1100'}
327,2020-11-21,"{'PerMillion': '83', 'PerUser': '3.20'}",484,{'PerMillion': '1000'}
328,2020-11-22,"{'PerMillion': '74', 'PerUser': '2.80'}",502,{'PerMillion': '1000'}
329,2020-11-23,"{'PerMillion': '41', 'PerUser': '3.60'}",1053,{'PerMillion': '510'}
330,2020-11-24,"{'PerMillion': '79', 'PerUser': '3.20'}",447,{'PerMillion': '1100'}
331,2020-11-25,"{'PerMillion': '35', 'PerUser': '3.40'}",1133,{'PerMillion': '470'}
332,2020-11-26,"{'PerMillion': '85', 'PerUser': '3.40'}",472,{'PerMillion': '1000'}
333,2020-11-27,"{'PerMillion': '73', 'PerUser': '3.00'}",516,{'PerMillion': '1100'}
334,2020-11-28,"{'PerMillion': '99', 'PerUser': '3.50'}",451,{'PerMillion': '1100'}
335,2020-11-29,"{'PerMillion': '85', 'PerUser': '3.20'}",484,{'PerMillion': '1000'}
336,2020-11-30,"{'PerMillion': '77', 'PerUser': '3.10'}",471,{'PerMillion': '1100'}
337,2020-12-01,"{'PerMillion': '92.2', 'PerUser': '3.80'}",458,{'PerMillion': '1100'}
338,2020-12-02,"{'PerMillion': '98', 'PerUser': '4.50'}",489,{'PerMillion': '960'}
339,2020-12-03,"{'PerMillion': '43', 'PerUser': '4.40'}",1202,{'PerMillion': '430'}
340,2020-12-04,"{'PerMillion': '80', 'PerUser': '3.30'}",473,{'PerMillion': '1000'}
341,2020-12-05,"{'PerMillion': '90', 'PerUser': '3.10'}",430,{'PerMillion': '1100'}
342,2020-12-06,"{'PerMillion': '95', 'PerUser': '2.90'}",401,{'PerMillion': '1300'}
343,2020-12-07,"{'PerMillion': '110', 'PerUser': '4.10'}",385,{'PerMillion': '1200'}
344,2020-12-08,"{'PerMillion': '74', 'PerUser': '2.90'}",448,{'PerMillion': '1200'}
345,2020-12-09,"{'PerMillion': '53', 'PerUser': '2.10'}",524,{'PerMillion': '1200'}
346,2020-12-10,"{'PerMillion': '44', 'PerUser': '3.70'}",949,{'PerMillion': '550'}
347,2020-12-11,"{'PerMillion': '91', 'PerUser': '3.60'}",437,{'PerMillion': '1100'}
348,2020-12-12,"{'PerMillion': '80', 'PerUser': '3.00'}",476,{'PerMillion': '1000'}
349,2020-12-13,"{'PerMillion': '83', 'PerUser': '2.90'}",479,{'PerMillion': '1100'}
350,2020-12-14,"{'PerMillion': '80', 'PerUser': '3.50'}",484,{'PerMillion': '1000'}
351,2020-12-15,"{'PerMillion': '83', 'PerUser': '3.20'}",424,{'PerMillion': '1200'}
352,2020-12-16,"{'PerMillion': '65', 'PerUser': '2.70'}",507,{'PerMillion': '1100'}
353,2020-12-17,"{'PerMillion': '89', 'PerUser': '3.50'}",449,{'PerMillion': '1100'}
354,2020-12-18,"{'PerMillion': '110', 'PerUser': '3.80'}",390,{'PerMillion': '1200'}
355,2020-12-19,"{'PerMillion': '100', 'PerUser': '3.70'}",433,{'PerMillion': '1000'}
356,2020-12-20,"{'PerMillion': '95', 'PerUser': '3.30'}",443,{'PerMillion': '1100'}
357,2020-12-21,"{'PerMillion': '127', 'PerUser': '4.00'}",325,{'PerMillion': '1400'}
358,2020-12-22,"{'PerMillion': '110', 'PerUser': '4.10'}",417,{'PerMillion': '1100'}
359,2020-12-23,"{'PerMillion': '100', 'PerUser': '3.60'}",392,{'PerMillion': '1200'}
360,2020-12-24,"{'PerMillion': '99', 'PerUser': '4.00'}",477,{'PerMillion': '990'}
361,2020-12-25,"{'PerMillion': '85', 'PerUser': '3.10'}",462,{'PerMillion': '1000'}
362,2020-12-26,"{'PerMillion': '100', 'PerUser': '3.80'}",458,{'PerMillion': '1000'}
363,2020-12-27,"{'PerMillion': '84', 'PerUser': '2.50'}",423,{'PerMillion': '1300'}
364,2020-12-28,"{'PerMillion': '120', 'PerUser': '3.90'}",377,{'PerMillion': '1300'}
365,2020-12-29,"{'PerMillion': '110', 'PerUser': '3.10'}",352,{'PerMillion': '1500'}
366,2020-12-30,"{'PerMillion': '100', 'PerUser': '3.70'}",421,{'PerMillion': '1200'}
367,2020-12-31,"{'PerMillion': '84', 'PerUser': '3.30'}",492,{'PerMillion': '980'}
368,2021-01-01,"{'PerMillion': '100', 'PerUser': '3.10'}",390,{'PerMillion': '1200'}
369,2021-01-02,"{'PerMillion': '100', 'PerUser': '5.00'}",545,{'PerMillion': '810'}
370,2021-01-03,"{'PerMillion': '120', 'PerUser': '3.90'}",417,{'PerMillion': '1200'}
371,2021-01-04,"{'PerMillion': '44', 'PerUser': '3.40'}",943,{'PerMillion': '590'}
372,2021-01-05,"{'PerMillion': '96', 'PerUser': '3.20'}",368,{'PerMillion': '1400'}
373,2021-01-06,"{'PerMillion': '88', 'PerUser': '4.00'}",473,{'PerMillion': '990'}
374,2021-01-07,"{'PerMillion': '72', 'PerUser': '3.20'}",499,{'PerMillion': '1000'}
375,2021-01-08,"{'PerMillion': '68', 'PerUser': '2.60'}",464,{'PerMillion': '1200'}
376,2021-01-09,"{'PerMillion': '150', 'PerUser': '5.10'}",376,{'PerMillion': '1200'}
377,2021-01-10,"{'PerMillion': '150', 'PerUser': '5.20'}",393,{'PerMillion': '1100'}
378,2021-01-11,"{'PerMillion': '90', 'PerUser': '3.60'}",442,{'PerMillion': '1100'}
379,2021-01-12,"{'PerMillion': '90', 'PerUser': '3.50'}",426,{'PerMillion': '1200'}
380,2021-01-13,"{'PerMillion': '76', 'PerUser': '2.90'}",435,{'PerMillion': '1200'}
381,2021-01-14,"{'PerMillion': '112', 'PerUser': '4.50'}",404,{'PerMillion': '1100'}
382,2021-01-15,"{'PerMillion': '120', 'PerUser': '3.80'}",347,{'PerMillion': '1400'}
383,2021-01-16,"{'PerMillion': '110', 'PerUser': '3.20'}",353,{'PerMillion': '1400'}
384,2021-01-17,"{'PerMillion': '110', 'PerUser': '2.90'}",343,{'PerMillion': '1500'}
385,2021-01-18,"{'PerMillion': '110', 'PerUser': '3.30'}",350,{'PerMillion': '1500'}
386,2021-01-19,"{'PerMillion': '76', 'PerUser': '2.70'}",425,{'PerMillion': '1300'}
387,2021-01-20,"{'PerMillion': '71', 'PerUser': '3.20'}",513,{'PerMillion': '1000'}
388,2021-01-21,"{'PerMillion': '86', 'PerUser': '3.30'}",427,{'PerMillion': '1200'}
389,2021-01-22,"{'PerMillion': '100', 'PerUser': '4.00'}",413,{'PerMillion': '1200'}
390,2021-01-23,"{'PerMillion': '110', 'PerUser': '3.70'}",386,{'PerMillion': '1200'}
391,2021-01-24,"{'PerMillion': '79', 'PerUser': '2.60'}",446,{'PerMillion': '1200'}
392,2021-01-25,"{'PerMillion': '71', 'PerUser': '3.00'}",479,{'PerMillion': '1100'}
393,2021-01-26,"{'PerMillion': '102', 'PerUser': '3.60'}",392,{'PerMillion': '1300'}
394,2021-01-27,"{'PerMillion': '97.7', 'PerUser': '4.10'}",441,{'PerMillion': '1100'}
395,2021-01-28,"{'PerMillion': '86', 'PerUser': '3.60'}",448,{'PerMillion': '1100'}
396,2021-01-29,"{'PerMillion': '84', 'PerUser': '3.20'}",439,{'PerMillion': '1200'}
397,2021-01-30,"{'PerMillion': '120', 'PerUser': '4.10'}",407,{'PerMillion': '1100'}
398,2021-01-31,"{'PerMillion': '130', 'PerUser': '4.00'}",347,{'PerMillion': '1300'}
399,2021-02-01,"{'PerMillion': '101', 'PerUser': '4.10'}",417,{'PerMillion': '1100'}
400,2021-02-02,"{'PerMillion': '87.4', 'PerUser': '3.50'}",424,{'PerMillion': '1200'}
401,2021-02-03,"{'PerMillion': '82', 'PerUser': '3.20'}",427,{'PerMillion': '1200'}
402,2021-02-04,"{'PerMillion': '110', 'PerUser': '4.10'}",403,{'PerMillion': '1200'}
403,2021-02-05,"{'PerMillion': '30', 'PerUser': '2.80'}",1235,{'PerMillion': '490'}
404,2021-02-06,"{'PerMillion': '50', 'PerUser': '3.20'}",843,{'PerMillion': '630'}
405,2021-02-07,"{'PerMillion': '110', 'PerUser': '3.40'}",369,{'PerMillion': '1300'}
406,2021-02-08,"{'PerMillion': '73', 'PerUser': '2.90'}",447,{'PerMillion': '1200'}
407,2021-02-09,"{'PerMillion': '83', 'PerUser': '3.00'}",396,{'PerMillion': '1300'}
408,2021-02-10,"{'PerMillion': '77', 'PerUser': '2.90'}",417,{'PerMillion': '1200'}
409,2021-02-11,"{'PerMillion': '77', 'PerUser': '2.90'}",425,{'PerMillion': '1200'}
410,2021-02-12,"{'PerMillion': '85', 'PerUser': '2.80'}",374,{'PerMillion': '1400'}
411,2021-02-13,"{'PerMillion': '90', 'PerUser': '2.60'}",338,{'PerMillion': '1600'}
412,2021-02-14,"{'PerMillion': '151', 'PerUser': '4.80'}",349,{'PerMillion': '1300'}
413,2021-02-15,"{'PerMillion': '88', 'PerUser': '3.00'}",390,{'PerMillion': '1300'}
414,2021-02-16,"{'PerMillion': '48', 'PerUser': '3.50'}",844,{'PerMillion': '640'}
415,2021-02-17,"{'PerMillion': '122', 'PerUser': '3.80'}",331,{'PerMillion': '1500'}
416,2021-02-18,"{'PerMillion': '113', 'PerUser': '3.70'}",339,{'PerMillion': '1400'}
417,2021-02-19,"{'PerMillion': '97', 'PerUser': '3.40'}",383,{'PerMillion': '1300'}
418,2021-02-20,"{'PerMillion': '96', 'PerUser': '3.40'}",437,{'PerMillion': '1200'}
419,2021-02-21,"{'PerMillion': '214', 'PerUser': '6.00'}",289,{'PerMillion': '1400'}
420,2021-02-22,"{'PerMillion': '93', 'PerUser': '3.40'}",387,{'PerMillion': '1300'}
421,2021-02-23,"{'PerMillion': '71', 'PerUser': '4.10'}",606,{'PerMillion': '810'}
422,2021-02-24,"{'PerMillion': '71', 'PerUser': '3.90'}",597,{'PerMillion': '840'}
423,2021-02-25,"{'PerMillion': '110', 'PerUser': '3.60'}",356,{'PerMillion': '1400'}
424,2021-02-26,"{'PerMillion': '85', 'PerUser': '2.90'}",373,{'PerMillion': '1300'}
425,2021-02-27,"{'PerMillion': '140', 'PerUser': '4.40'}",340,{'PerMillion': '1300'}
426,2021-02-28,"{'PerMillion': '160', 'PerUser': '4.20'}",309,{'PerMillion': '1500'}
427,2021-03-01,"{'PerMillion': '100', 'PerUser': '3.00'}",320,{'PerMillion': '1600'}
428,2021-03-02,"{'PerMillion': '106', 'PerUser': '3.90'}",375,{'PerMillion': '1300'}
429,2021-03-03,"{'PerMillion': '97', 'PerUser': '3.30'}",356,{'PerMillion': '1400'}
430,2021-03-04,"{'PerMillion': '116', 'PerUser': '4.50'}",384,{'PerMillion': '1200'}
431,2021-03-05,"{'PerMillion': '99', 'PerUser': '3.40'}",368,{'PerMillion': '1300'}
432,2021-03-06,"{'PerMillion': '160', 'PerUser': '4.30'}",312,{'PerMillion': '1400'}
433,2021-03-07,"{'PerMillion': '219', 'PerUser': '5.90'}",280,{'PerMillion': '1500'}
434,2021-03-08,"{'PerMillion': '112', 'PerUser': '3.40'}",319,{'PerMillion': '1500'}
435,2021-03-09,"{'PerMillion': '105', 'PerUser': '3.60'}",372,{'PerMillion': '1400'}
436,2021-03-10,"{'PerMillion': '93', 'PerUser': '3.20'}",375,{'PerMillion': '1400'}
437,2021-03-11,"{'PerMillion': '128', 'PerUser': '3.80'}",305,{'PerMillion': '1600'}
438,2021-03-12,"{'PerMillion': '94', 'PerUser': '3.10'}",371,{'PerMillion': '1400'}
439,2021-03-13,"{'PerMillion': '140', 'PerUser': '3.60'}",309,{'PerMillion': '1600'}
440,2021-03-14,"{'PerMillion': '140', 'PerUser': '3.70'}",320,{'PerMillion': '1500'}
441,2021-03-15,"{'PerMillion': '114', 'PerUser': '3.50'}",343,{'PerMillion': '1500'}
442,2021-03-16,"{'PerMillion': '116', 'PerUser': '3.60'}",331,{'PerMillion': '1500'}
443,2021-03-17,"{'PerMillion': '91', 'PerUser': '3.30'}",387,{'PerMillion': '1300'}
444,2021-03-18,"{'PerMillion': '92', 'PerUser': '3.10'}",384,{'PerMillion': '1400'}
445,2021-03-19,"{'PerMillion': '130', 'PerUser': '4.00'}",335,{'PerMillion': '1500'}
446,2021-03-20,"{'PerMillion': '160', 'PerUser': '4.20'}",318,{'PerMillion': '1500'}
447,2021-03-21,"{'PerMillion': '176', 'PerUser': '4.50'}",292,{'PerMillion': '1600'}
448,2021-03-22,"{'PerMillion': '144', 'PerUser': '4.50'}",315,{'PerMillion': '1500'}
449,2021-03-23,"{'PerMillion': '149', 'PerUser': '4.30'}",288,{'PerMillion': '1600'}
450,2021-03-24,"{'PerMillion': '69', 'PerUser': '3.40'}",529,{'PerMillion': '950'}
451,2021-03-25,"{'PerMillion': '130', 'PerUser': '3.30'}",277,{'PerMillion': '1800'}
452,2021-03-26,"{'PerMillion': '100', 'PerUser': '2.80'}",321,{'PerMillion': '1600'}
453,2021-03-27,"{'PerMillion': '100', 'PerUser': '5.10'}",578,{'PerMillion': '760'}
454,2021-03-28,"{'PerMillion': '140', 'PerUser': '3.90'}",337,{'PerMillion': '1400'}
455,2021-03-29,"{'PerMillion': '144', 'PerUser': '4.50'}",314,{'PerMillion': '1500'}
456,2021-03-30,"{'PerMillion': '65', 'PerUser': '3.40'}",587,{'PerMillion': '900'}
457,2021-03-31,"{'PerMillion': '96', 'PerUser': '2.90'}",349,{'PerMillion': '1500'}
458,2021-04-01,"{'PerMillion': '106', 'PerUser': '3.50'}",369,{'PerMillion': '1400'}
459,2021-04-02,"{'PerMillion': '120', 'PerUser': '3.90'}",363,{'PerMillion': '1300'}
460,2021-04-03,"{'PerMillion': '110', 'PerUser': '4.90'}",486,{'PerMillion': '890'}
461,2021-04-04,"{'PerMillion': '150', 'PerUser': '4.20'}",322,{'PerMillion': '1400'}
462,2021-04-05,"{'PerMillion': '96', 'PerUser': '3.40'}",393,{'PerMillion': '1300'}
463,2021-04-06,"{'PerMillion': '66', 'PerUser': '3.90'}",612,{'PerMillion': '810'}
464,2021-04-07,"{'PerMillion': '112', 'PerUser': '3.70'}",335,{'PerMillion': '1400'}
465,2021-04-08,"{'PerMillion': '88', 'PerUser': '3.00'}",377,{'PerMillion': '1400'}
466,2021-04-09,"{'PerMillion': '116', 'PerUser': '3.70'}",349,{'PerMillion': '1400'}
467,2021-04-10,"{'PerMillion': '154', 'PerUser': '4.40'}",321,{'PerMillion': '1400'}
468,2021-04-11,"{'PerMillion': '155', 'PerUser': '3.80'}",291,{'PerMillion': '1600'}
469,2021-04-12,"{'PerMillion': '115', 'PerUser': '4.00'}",366,{'PerMillion': '1400'}
470,2021-04-13,"{'PerMillion': '124', 'PerUser': '4.00'}",336,{'PerMillion': '1400'}
471,2021-04-14,"{'PerMillion': '133', 'PerUser': '4.20'}",319,{'PerMillion': '1500'}
472,2021-04-15,"{'PerMillion': '123', 'PerUser': '4.50'}",372,{'PerMillion': '1200'}
473,2021-04-16,"{'PerMillion': '95', 'PerUser': '2.80'}",340,{'PerMillion': '1500'}
474,2021-04-17,"{'PerMillion': '120', 'PerUser': '3.40'}",360,{'PerMillion': '1400'}
475,2021-04-18,"{'PerMillion': '160', 'PerUser': '4.30'}",303,{'PerMillion': '1500'}
476,2021-04-19,"{'PerMillion': '81', 'PerUser': '2.50'}",357,{'PerMillion': '1600'}
477,2021-04-20,"{'PerMillion': '139', 'PerUser': '4.20'}",302,{'PerMillion': '1500'}
478,2021-04-21,"{'PerMillion': '110', 'PerUser': '3.40'}",318,{'PerMillion': '1500'}
479,2021-04-22,"{'PerMillion': '175', 'PerUser': '5.10'}",270,{'PerMillion': '1600'}
480,2021-04-23,"{'PerMillion': '110', 'PerUser': '3.10'}",339,{'PerMillion': '1500'}
481,2021-04-24,"{'PerMillion': '130', 'PerUser': '3.40'}",329,{'PerMillion': '1500'}
482,2021-04-25,"{'PerMillion': '140', 'PerUser': '3.50'}",306,{'PerMillion': '1500'}
483,2021-04-26,"{'PerMillion': '100', 'PerUser': '3.40'}",355,{'PerMillion': '1400'}
484,2021-04-27,"{'PerMillion': '120', 'PerUser': '3.70'}",327,{'PerMillion': '1500'}
485,2021-04-28,"{'PerMillion': '117', 'PerUser': '3.70'}",329,{'PerMillion': '1500'}
486,2021-04-29,"{'PerMillion': '110', 'PerUser': '3.60'}",344,{'PerMillion': '1400'}
487,2021-04-30,"{'PerMillion': '110', 'PerUser': '3.60'}",359,{'PerMillion': '1300'}
488,2021-05-01,"{'PerMillion': '100', 'PerUser': '3.50'}",406,{'PerMillion': '1200'}
489,2021-05-02,"{'PerMillion': '150', 'PerUser': '4.30'}",326,{'PerMillion': '1400'}
490,2021-05-03,"{'PerMillion': '119', 'PerUser': '3.50'}",312,{'PerMillion': '1600'}
491,2021-05-04,"{'PerMillion': '98.7', 'PerUser': '3.10'}",345,{'PerMillion': '1500'}
492,2021-05-05,"{'PerMillion': '125', 'PerUser': '3.60'}",315,{'PerMillion': '1600'}
493,2021-05-06,"{'PerMillion': '53', 'PerUser': '3.40'}",747,{'PerMillion': '720'}
494,2021-05-07,"{'PerMillion': '149', 'PerUser': '4.30'}",293,{'PerMillion': '1600'}
495,2021-05-08,"{'PerMillion': '160', 'PerUser': '3.90'}",292,{'PerMillion': '1600'}
496,2021-05-09,"{'PerMillion': '140', 'PerUser': '3.80'}",334,{'PerMillion': '1500'}
497,2021-05-10,"{'PerMillion': '143', 'PerUser': '4.20'}",292,{'PerMillion': '1600'}
498,2021-05-11,"{'PerMillion': '138', 'PerUser': '4.10'}",300,{'PerMillion': '1600'}
499,2021-05-12,"{'PerMillion': '111', 'PerUser': '3.50'}",335,{'PerMillion': '1500'}
500,2021-05-13,"{'PerMillion': '120', 'PerUser': '3.70'}",332,{'PerMillion': '1500'}
501,2021-05-14,"{'PerMillion': '130', 'PerUser': '3.40'}",290,{'PerMillion': '1700'}
502,2021-05-15,"{'PerMillion': '120', 'PerUser': '3.30'}",345,{'PerMillion': '1400'}
503,2021-05-16,"{'PerMillion': '170', 'PerUser': '4.00'}",274,{'PerMillion': '1700'}
504,2021-05-17,"{'PerMillion': '167', 'PerUser': '4.60'}",263,{'PerMillion': '1800'}
505,2021-05-18,"{'PerMillion': '142', 'PerUser': '3.90'}",271,{'PerMillion': '1700'}
506,2021-05-19,"{'PerMillion': '125', 'PerUser': '3.30'}",286,{'PerMillion': '1800'}
507,2021-05-20,"{'PerMillion': '129', 'PerUser': '3.50'}",297,{'PerMillion': '1700'}
508,2021-05-21,"{'PerMillion': '139', 'PerUser': '4.00'}",305,{'PerMillion': '1600'}
